handle,name,description,friends_count,followers_count,status,isDem
SenPatRoberts,Senator Pat Roberts,Senior Senator from Kansas. Chairman of @SenateAgGOP.,917,5000,Congratulations to the Super Bowl Champions! @Chiefs https://t.co/5O9uDm8V5g,0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,RT @SenateVA: TODAY: We are holding our first joint hearing with HVAC to discuss legislative priorities for VSOs at 2 p.m. ET. Tune in to h…,0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,Katherine Johnson’s legacy will live on through our space program &amp; the generations of Americans she inspired. As a… https://t.co/yD58Zhb1QP,0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,Congratulations to the 200+ seniors who participated in #WSUTechSigningDay!🖊️ Special thanks to @DrShereeUtash for… https://t.co/F76ViGBkIO,0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,75 years ago one of the most iconic photos in American history was taken: Marines raising an American flag during t… https://t.co/BIy51SyKT3,0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,"Regional airports play an important role in our KS economy connecting communities, providing necessary supplies &amp; e… https://t.co/Zf6vY47jIs",0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,58 years ago today John Glenn became the first American to orbit Earth! As @NASA continues to set new goals for spa… https://t.co/RcYJxErGff,0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,"Irvin Sullivan, a Kansas veteran, served as a @USNavy pilot in WWII &amp; played a pivotal role in the Battle of Midway… https://t.co/n1uAIHj1KN",0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,Thank you to the @KS_Bankers for featuring my thoughts in their most recent Kansas Banker magazine. Living in a rur… https://t.co/iebOK5XZrg,0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,"On #PresidentsDay, we recognize the contributions our American presidents have made to our freedom &amp; to the success… https://t.co/BKLShT5uRU",0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,"I met with General Raymond, the first Chief of @SpaceForceDoD. General Raymond hosted me at the Space Command Headq… https://t.co/kGtIvUZVA8",0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,Servicemembers that return home benefit from being part of a community where they are earning a living &amp; reaping th… https://t.co/HFXBUtIF82,0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,.@HHSGov is making harmful changes to its liver distribution list that would delay Kansans waiting for organ transp… https://t.co/petcE4BMQG,0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,.@KCStar Editorial: Thank goodness a Senate subcommittee chaired by KS Sen. Jerry Moran is exploring a badly needed… https://t.co/uig7TjNou4,0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,Beautiful skies this evening over our nation’s Capitol. https://t.co/e1WXSzTpb5,0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,"My full statement regarding S.J. Res. 68, the Iran War Powers Resolution: https://t.co/6xe5THuvjF",0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,".@AerojetRdyne engines have powered hundreds of launches to space, &amp; are building an engine to power the @NASA_SLS… https://t.co/nzzR7jEG7E",0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,I appreciate @KansasDOL Secretary Delia Garcia meeting with me regarding ways the state is working to support emplo… https://t.co/YXJfBxoMJb,0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,"Praying there are no serious injuries, but as a parent, I know how terrifying this news must be. Thank you to our f… https://t.co/2lADvOGyRS",0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,I questioned @NCAA President Mark Emmert on NCAA principles surrounding NIL and the timeline of their working group… https://t.co/OiPHRLYPSK,0
JerryMoran,Senator Jerry Moran,Official account of U.S. Senator Jerry Moran. Honored to represent Kansans in the U.S. Senate.,3067,5000,I appreciate their willingness to testify &amp; educate Congress on how potential state &amp; federal laws on NIL could aff… https://t.co/mWlYlNb4DJ,0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,"Today, every Senator will be able to take a clear moral stand. We’ll have the chance to proceed to two commonsense… https://t.co/E67Fzaumnt",0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,"RT @SRCC: 📽️@senatemajldr is leaving no vacancy behind:

Since January 2017, the Senate has confirmed a total of 192 judges and has another…",0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,"Invasive #AsianCarp presents a serious danger to Kentucky's pristine waters which impacts anglers, boaters, &amp; busin… https://t.co/FeBwjS2rOe",0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,#Kentucky’s treasured coal communities are a central part of our Commonwealth’s heritage. I am proud to stand with… https://t.co/XIMKGMJG4t,0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,"Individuals trapped in a cycle of addiction often need assistance to find living &amp; employment, which are vital to t… https://t.co/hHIJGBLb7C",0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,"RT @McConnellPress: At @senatemajldr’s request, the Trump Administration deployed the advanced Unified Method using electronic technology t…",0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,Today we celebrate the presidents who’ve defended and shaped our great nation — especially George Washington and Ke… https://t.co/wcIs375jEa,0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,"In divided government, we have to work on things we agree on.

House Democrats’ left-wing fantasies like the Green… https://t.co/LawmvGy4As",0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,My job is to set the priorities. I think the most important long-term thing we can do for the country is confirming… https://t.co/L97k2mbaKH,0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,"📺Last night with @BretBaier: 

""Let’s put it this way: you saw the Democrats couldn't even put on a caucus in Iowa.… https://t.co/cOjdgSqrs3",0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,WATCH📺: Tonight at ~ 6:00pm ET on @FoxNews. I’ll be joining @BretBaier to discuss the conclusion of the impeachment… https://t.co/dg7XUXKp64,0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,This President’s opponents talk all the time about defending norms and institutions. That talk proved very cheap. T… https://t.co/OyDHyt387R,0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,"In order to politically attack one President they do not like, Washington Democrats proved willing to attack our un… https://t.co/qUB31modQu",0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,"Before Democrats’ reckless impeachment moves fully into the rear-view mirror, I spoke again on the Senate floor abo… https://t.co/pD87FeKzLX",0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,I was honored to meet with representatives of the thousands of brave men and women in #Kentucky law enforcement who… https://t.co/ICGYfGCAjG,0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,"Yesterday, Kentucky and the United States Army received some great news. At my urging, @FortKnoxKY has been selecte… https://t.co/2EFEVo5H6N",0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,"#OnThisDay in 1809, Kentucky native Abraham Lincoln was born. Join me in celebrating the life of our 16th president. https://t.co/LpbANdanLJ",0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,"Senate Democrats spent years saying “when it comes to Iran, we should never take the military option off the table.… https://t.co/K073kT4Mv2",0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,ICYMI 🎙️: This morning I joined @hughhewitt to discuss impeachment and judges. Listen below for excerpts: https://t.co/15VcWexXbJ,0
senatemajldr,Leader McConnell,U.S. Senate Majority Leader Mitch McConnell,104,5000,The state of our union is strong and there’s plenty for the Senate to do to keep up this momentum for the American… https://t.co/Mftf7u0gpE,0
RandPaul,Senator Rand Paul,"U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",499,5000,I enjoyed speaking at the @KYFB Congressional Tour Breakfast this morning! We need to get government out of the way… https://t.co/Drr9e9UiFX,0
RandPaul,Senator Rand Paul,"U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",499,5000,Great morning with the @KYFB! https://t.co/7UU2EnePPp,0
RandPaul,Senator Rand Paul,"U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",499,5000,"RT @KYFB: We appreciate Senator ⁦@RandPaul⁩ attending our annual Congressional Tour Breakfast in Washington, D.C. today and speaking to the…",0
RandPaul,Senator Rand Paul,"U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",499,5000,"RT @TheAtlasSociety: Capitalism Has Lifted Millions Out Of Poverty, While Socialism Has Done The Exact OPPOSITE! #SocialismKills #Collectiv…",0
RandPaul,Senator Rand Paul,"U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",499,5000,RT @LRatterman_WDRB: HAPPENING NOW: @RandPaul and Chris 2X are meeting with Louisville leaders and community members to talk violence and i…,0
RandPaul,Senator Rand Paul,"U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",499,5000,RT @Newsweek: Rand Paul: End the Afghanistan War and bring our soldiers home | Opinion https://t.co/LSGtexKJyc,0
RandPaul,Senator Rand Paul,"U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",499,5000,RT @SergioGor: Another example of peaceful liberals! Two adults in a car charged with running off the road twin boys on bicycles. Because t…,0
RandPaul,Senator Rand Paul,"U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",499,5000,End the Afghanistan War and bring our soldiers home! https://t.co/cTKxiFo8wn,0
RandPaul,Senator Rand Paul,"U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",499,5000,RT @SenMikeLee: Thanks @realDonaldTrump for working to get us out of Afghanistan &amp; end the longest war in US history! While there’s a tough…,0
RandPaul,Senator Rand Paul,"U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",499,5000,I applaud @realDonaldTrump for seeking peace in Afghanistan! Both parties should unite behind this. Time to bring our troops home!,0
RandPaul,Senator Rand Paul,"U.S. Senator for Kentucky | I fight for the Constitution, individual liberty and the freedoms that make this country great.",499,5000,RT @jackhunter74: .@RandPaul: “When we went to war in 2001...it said we're going after those who attacked us on 9/11...Now we go anywhere i…,0
